Symbol,Name,Industry,IndustryCode
RMM,RiverNorth Managed Duration Municipal Income Fund Inc,다양한 금융서비스,555010
BLE,BlackRock Municipal Income Trust II,다양한 금융서비스,555010
VHC,VirnetX Holding Corp,소프트웨어 및 IT서비스,572010
PMF,PIMCO Municipal Income Fund,다양한 금융서비스,555010
WSR,Whitestone REIT,주택 및 상업용 리츠,601020
PSA PR E,Public Storage ADR,주택 및 상업용 리츠,601020
QD,Qudian Inc ADR,핀테크,573010
FRC PR J,First Republic Bank ADR,은행,551010
MEN,BlackRock MuniEnhanced Fund Inc,다양한 금융서비스,555010
KKR PR A,KKR & Co Inc PRF,투자은행 및 서비스,551020
JGH,Nuveen Global High Income Fund,다양한 금융서비스,555010
CPSR,Capstar Special Purpose Acquisition Corp Class A,기타 금융업,556010
CTAC,Cerberus Telecom Acquisition Corp Class A,기타 금융업,556010
IVC,Invacare Corp,헬스케어 장비 및 용품,561010
PIAI.U,Prime Impact Acquisition I,기타 금융업,556010
USX,US Xpress Enterprises Inc Class A,화물 및 물류 서비스,524050
BXC,Bluelinx Holdings Inc,주택건설,532030
NSCO,Nesco Holdings Inc Class A,은행,551010
UFI,Unifi Inc,섬유 및 의류,532020
WTI,W&T Offshore Inc,오일 및 가스,501020
IDT,IDT Corp Class B,통신 서비스,574010
ACV,Allianzgi Diversified Income & Convertible Fund,다양한 금융서비스,555010
NNN PR F,National Retail Properties Inc ADR,주택 및 상업용 리츠,601020
IACA,Ion Acquisition Corp 1 Ltd Class A,기타 금융업,556010
AMC,AMC Entertainment Holdings Inc Class A,호텔 및 엔터테인먼트,533010
SAN PR B,Banco Santander SA PRF,은행,551010
UZA,United States Cellular Corp PRF,통신 서비스,574010
SOR,Source Capital Inc,다양한 금융서비스,555010
XPOA.U,DPCM Capital Inc,기타 금융업,556010
MYJ,BlackRock MuniYield New Jersey Fund Inc,다양한 금융서비스,555010
FFA,First Trust Enhanced Equity Income Fund,다양한 금융서비스,555010
FC,Franklin Covey Co,비즈니스교육,631030
HYI,Western Asset High Yield Defined Opportunity Fund Inc,다양한 금융서비스,555010
MOG.B,Moog Inc Class B,우주항공 및 국방,521010
KRP,Kimbell Royalty Partners LP Unit,오일 및 가스,501020
CLA,Colonnade Acquisition Corp Class A,기타 금융업,556010
RFI,Cohen & Steers Total Return Realty Fund Inc,다양한 금융서비스,555010
PDS,Precision Drilling Corp,오일 및 가스 장비 및 서비스,501030
OOMA,Ooma Inc,통신 서비스,574010
GNK,Genco Shipping & Trading Ltd,화물 및 물류 서비스,524050
LEJU,Leju Holdings Ltd ADR,부동산 운영 관리,601010
PCQ,PIMCO California Municipal Income Fund,다양한 금융서비스,555010
ECC,Eagle Point Credit Company Inc,다양한 금융서비스,555010
IPI,Intrepid Potash Inc,화학,511010
FOF,Cohen and Steers Closed End Opportunity Fund Inc,다양한 금융서비스,555010
NRZ PR C,New Residential Investment Corp PRF,주택 및 상업용 리츠,601020
NGVC,Natural Grocers By Vitamin Cottage Inc,전문품 상점,534030
RICE,Rice Acquisition Corp Class A,기타 금융업,556010
BSN.U,Broadstone Acquisition Corp,기타 금융업,556010
PSA PR D,Public Storage ADR,주택 및 상업용 리츠,601020
RLJ PR A,RLJ Lodging Trust PRF,주택 및 상업용 리츠,601020
PUK PR A,Prudential PLC PRF,보험,553010
SRT,Startek Inc,전문 및 상업 서비스,522030
RVI,Retail Value Inc,주택 및 상업용 리츠,601020
FRX.U,Forest Road Acquisition Corp,기타 금융업,556010
LPI,Laredo Petroleum Inc,오일 및 가스,501020
VNO PR M,Vornado Realty Trust PRF,주택 및 상업용 리츠,601020
CLII.U,Climate Change Crisis Real Impact I Acquisition Corp,기타 금융업,556010
ARDC,Ares Dynamic Credit Allocation Fund Inc,다양한 금융서비스,555010
HPX,HPX Corp Class A,기타 금융업,556010
CFG PR D,Citizens Financial Group Inc ADR,은행,551010
CLNY PR I,Colony Capital Inc PRF,주택 및 상업용 리츠,601020
EEX,Emerald Holding Inc,전문 및 상업 서비스,522030
VOYA PR B,Voya Financial Inc ADR,투자은행 및 서비스,551020
NOA,North American Construction Group Ltd,오일 및 가스 장비 및 서비스,501030
IACA.U,Ion Acquisition Corp 1 Ltd,기타 금융업,556010
OACB,Oaktree Acquisition II Corp Class A,기타 금융업,556010
EMPW,Empower Ltd Class A,기타 금융업,556010
DMYI.U,dMY Technology Group III Inc,기타 금융업,556010
HTPA.U,Highland Transcend Partners I Corp,기타 금융업,556010
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,다양한 금융서비스,555010
CIA,Citizens Inc Class A,보험,553010
ALUS.U,Alussa Energy Acquisition Corp Unit,기타 금융업,556010
PIPP.U,Pine Island Acquisition Corp,기타 금융업,556010
MVT,BlackRock MuniVest Fund II Inc,다양한 금융서비스,555010
DL,China Distance Education Holdings Ltd ADR,전문 및 상업 서비스,522030
HT,Hersha Hospitality Trust Class A,주택 및 상업용 리츠,601020
KIO,KKR Income Opportunities Fund,다양한 금융서비스,555010
ATAC.U,Altimar Acquisition Corp,기타 금융업,556010
CCAC.U,CITIC Capital Acquisition Corp Unit,기타 금융업,556010
FGNA,FG New America Acquisition Corp Class A,기타 금융업,556010
AEL PR B,American Equity Investment Life Holding Co ADR,보험,553010
GPM,Guggenheim Enhanced Equity Income Fund,다양한 금융서비스,555010
FRC PR I,First Republic Bank ADR,은행,551010
NMY,Nuveen Maryland Quality Municipal Income Fund,다양한 금융서비스,555010
ASAQ,Atlantic Avenue Acquisition Corp Class A,기타 금융업,556010
RPLA.U,Replay Acquisition Corp Unit,기타 금융업,556010
CHN,China Fund Inc,다양한 금융서비스,555010
LND,Brasilagro Companhia Brasileira de Propriedades Agricolas ADR,식품 및 담배,541020
MCB,Metropolitan Bank Holding Corp,은행,551010
YRD,Yiren Digital Ltd ADR,소프트웨어 및 IT서비스,572010
TYG,Tortoise Energy Infrastructure Corp,다양한 금융서비스,555010
APO PR B,Apollo Global Management Inc PRF,투자은행 및 서비스,551020
IVAN.U,Ivanhoe Capital Acquisition Corp,기타 금융업,556010
PSF,Cohen & Steers Select Preferred and Income Fund Inc,다양한 금융서비스,555010
EMF,Templeton Emerging Markets Fund Inc,다양한 금융서비스,555010
ALL PR I,Allstate Corp ADR,보험,553010
MQT,BlackRock MuniYield Quality Fund II Inc,다양한 금융서비스,555010
ARES PR A,Ares Management Corp PRF,투자은행 및 서비스,551020
BAC PR E,Bank of America Corp ADR,은행,551010
TLYS,Tillys Inc Class A,전문품 상점,534030
PSA PR G,Public Storage ADR,주택 및 상업용 리츠,601020
KMF,Kayne Anderson Nextgen Energy & Infrastructure Inc,다양한 금융서비스,555010
PSA PR H,Public Storage ADR,주택 및 상업용 리츠,601020
TINV.U,Tiga Acquisition Corp,기타 금융업,556010
SCVX,SCVX Corp Class A,기타 금융업,556010
EOT,Eaton Vance National Municipal Opportunities Trust,다양한 금융서비스,555010
SCE PR J,SCE Trust IV PRF,은행,551010
PSB PR Z,PS Business Parks Inc ADR,주택 및 상업용 리츠,601020
VNO PR N,Vornado Realty Trust PRF,주택 및 상업용 리츠,601020
MYC,BlackRock Muniyield California Fund Inc,다양한 금융서비스,555010
FCT,First Trust Senior Floating Rate Income Fund II,다양한 금융서비스,555010
RGS,Regis Corp,"개인, 가정 용품 및 서비스",542010
FLY,FLY Leasing Ltd ADR,전문 및 상업 서비스,522030
GF,New Germany Fund Inc,다양한 금융서비스,555010
ASPL,Aspirational Consumer Lifestyle Corp Class A,기타 금융업,556010
CPSR.U,Capstar Special Purpose Acquisition Corp Unit,기타 금융업,556010
BGH,Barings Global Short Duration High Yield Fund,다양한 금융서비스,555010
DTJ,DTE Energy Co PRF,전기 유틸리티,591010
MIXT,MIX Telematics Ltd ADR,소프트웨어 및 IT서비스,572010
SCE PR K,SCE Trust V PRF,다양한 금융서비스,555010
CIM PR B,Chimera Investment Corp PRF,주택 및 상업용 리츠,601020
TDJ,Telephone and Data Systems Inc PRF,통신 서비스,574010
VNO PR K,Vornado Realty Trust PRF,주택 및 상업용 리츠,601020
FEI,First Trust MLP and Energy Income Fund,다양한 금융서비스,555010
DSSI,Diamond S Shipping Inc,오일 및 가스 장비 및 서비스,501030
GSL,Global Ship Lease Inc Class A,화물 및 물류 서비스,524050
ALTG,Alta Equipment Group Inc Class A,"건설장비 및 대형차, 기차, 배",521020
PKE,Park Aerospace Corp,우주항공 및 국방,521010
PRE PR H,PartnerRe Ltd PRF,보험,553010
NCA,Nuveen California Municipal Value Fund Inc,다양한 금융서비스,555010
VNO PR L,Vornado Realty Trust PRF,주택 및 상업용 리츠,601020
VPV,Invesco Pennsylvania Value Municipal Income Trust,다양한 금융서비스,555010
PSA PR B,Public Storage ADR,주택 및 상업용 리츠,601020
IIF,Morgan Stanley India Investment Fund Inc,다양한 금융서비스,555010
CLNY PR J,Colony Capital Inc PRF,주택 및 상업용 리츠,601020
RCS,PIMCO Strategic Income Fund  Inc,다양한 금융서비스,555010
TK,Teekay Corp,오일 및 가스 장비 및 서비스,501030
VIAO,VIA Optronics AG ADR,반도체 및 반도체 장비,571010
CTAC.U,Cerberus Telecom Acquisition Corp,기타 금융업,556010
SBG,Sandbridge Acquisition Corp Class A,기타 금융업,556010
MUE,BlackRock MuniHoldings Quality Fund II Inc,다양한 금융서비스,555010
NSH,NavSight Holdings  Inc. Class A,기타 금융업,556010
NUM,Nuveen Michigan Quality Income Municipal Fund Inc,다양한 금융서비스,555010
EQH PR C,Equitable Holdings Inc ADR,투자은행 및 서비스,551020
RTPZ,Reinvent Technology Partners Z Class A,기타 금융업,556010
RICE.U,Rice Acquisition Corp,기타 금융업,556010
DBL,Doubleline Opportunistic Credit Fund,다양한 금융서비스,555010
DTY,DTE Energy Co PRF,전기 유틸리티,591010
BTE,Baytex Energy Corp,오일 및 가스,501020
CEM,Clearbridge MLP and Midstream Fund Inc,다양한 금융서비스,555010
AONE,one Class A,기타 금융업,556010
PSA PR I,Public Storage ADR,주택 및 상업용 리츠,601020
HRTG,Heritage Insurance Holdings Inc,보험,553010
PSA PR F,Public Storage ADR,주택 및 상업용 리츠,601020
BKN,BlackRock Investment Quality Municipal Trust Inc,다양한 금융서비스,555010
APO PR A,Apollo Global Management Inc PRF,투자은행 및 서비스,551020
CND.U,Concord Acquisition Corp,기타 금융업,556010
AHL PR C,Aspen Insurance Holdings Ltd PRF,보험,553010
FPI,Farmland Partners Inc,주택 및 상업용 리츠,601020
HPX.U,HPX Corp Unit,기타 금융업,556010
PCK,PIMCO California Municipal Income Fund II,다양한 금융서비스,555010
RTPZ.U,Reinvent Technology Partners Z,기타 금융업,556010
SPLP,Steel Partners Holdings LP Unit,메탈&마이닝,512010
NXP,Nuveen Select Tax-Free Income Portfolio,다양한 금융서비스,555010
LCI,Lannett Company Inc,제약,562010
CLA.U,Colonnade Acquisition Corp,기타 금융업,556010
LITB,LightInTheBox Holding Co Ltd ADR,다양한 소매업,534020
OCA.U,Omnichannel Acquisition Corp,기타 금융업,556010
EPWR.U,Empowerment & Inclusion Capital I Corp,기타 금융업,556010
LOKB.U,Live Oak Acquisition Corp II,기타 금융업,556010
NUO,Nuveen Ohio Quality Municipal Income Fund,다양한 금융서비스,555010
MHI,Pioneer Municipal High Income Trust,다양한 금융서비스,555010
FST,FAST Acquisition Corp Class A,기타 금융업,556010
CMCM,Cheetah Mobile Inc ADR,소프트웨어 및 IT서비스,572010
CINR,Ciner Resources LP Unit,화학,511010
CRU.U,Crucible Acquisition Corp,기타 금융업,556010
FGNA.U,FG New America Acquisition Corp,기타 금융업,556010
IRS,IRSA Inversiones y Representaciones SA ADR,식품 및 약품소매,543010
RNR PR E,Renaissancere Holdings Ltd PRF,보험,553010
TVE,Tennessee Valley Authority PRF,전기 유틸리티,591010
TVC,Tennessee Valley Authority PRF,전기 유틸리티,591010
MAV,Pioneer Municipal High Income Advantage Trust,다양한 금융서비스,555010
CSPR,Casper Sleep Inc,가정용품,532040
MCI,Barings Corporate Investors,다양한 금융서비스,555010
NPV,Nuveen Virginia Quality Municipal Income Fund,다양한 금융서비스,555010
SR PR A,Spire Inc ADR,천연가스 유틸리티,591020
NTP,Nam Tai Property Inc,부동산 운영 관리,601010
IVR PR C,Invesco Mortgage Capital Inc PRF,주택 및 상업용 리츠,601020
NXQ,Nuveen Select Tax-Free Income Portfolio 2,다양한 금융서비스,555010
BGT,BlackRock Floating Rate Income Trust,다양한 금융서비스,555010
PUK PR,Prudential PLC PRF,보험,553010
OACB.U,Oaktree Acquisition II Corp,기타 금융업,556010
KIM PR M,Kimco Realty Corp ADR,주택 및 상업용 리츠,601020
ASAQ.U,Atlantic Avenue Acquisition Corp,기타 금융업,556010
ALP PR Q,Alabama Power Co PRF,전기 유틸리티,591010
RNR PR F,Renaissancere Holdings Ltd ADR,보험,553010
